ID	SOURCES	SEARCH_WORD	GENRES	CORPUS	PERIOD	REST_LEFT	NODE	REST_RIGHT	DATA_TYPE	ROOT_USE	USE	PATTERN	ENGLISH_GLOSS	WORD_ORDER	LU_PHRASE_TYPE	LEXICAL_UNIT	METANET_SOURCE_FRAMES	SUBMET	CXN_PATTERNS	FRAME_FAMILIES	PERIODS	PERIOD_RANGE	METAPHORS
root_133	classical_malay	bahagia	newspapers	PK 154:6b	1940	empty_left	.....| Tulus kerana bangsa dan watan , insaflah bangsanya hampir kecewa ; bukan kerana godaan syaitan , tetapi, dasar yang menurut hawa. | Ayuhai encik harapan bangsa ,kejalanbahagia anjurlah kami ; jangan ditunggu esok dan lusa , belalah hak putera bumi. | Dari jauh hamba berseru , umat Melayu hamba wakili ; hajat tidak mencari seteru , dengki khianat .	empty_right	root	nom	m	jalan NP	way of NP	NA	np	jalan	PHYSICAL PATH	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_134	classical_malay	bahagia	newspapers	PK 156:8b	1940	empty_left	... zaman yang sudah , masa treaty ditandatangan[i] ; pembesar Melayu menghamburkan madah , kepada British minta naungan. | Besarnya harap ke bawah Duli , minta pimpinan kejalanbahagia; hak Melayu minta kawali , tadbirkan negeri aman dan jaya. | Pihak penaung sedia mengaku , umpama ikan sudah ditaut ' ; tetapi dasar tidak terpaku , laksana pasir di tepi .	empty_right	root	nom.multi	m.multi	pimpinan ke jalan NP	a lead/guide to the way of NP	NA	np	pimpin	GUIDED MOTION	CAUSING HAPPINESS IS GUIDED MOTION TO A LOCATION	S-noun_prep_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_135	classical_malay	bahagia	newspapers	PK 156:8b	1940	empty_left	... zaman yang sudah , masa treaty ditandatangan[i] ; pembesar Melayu menghamburkan madah , kepada British minta naungan. | Besarnya harap ke bawah Duli , minta pimpinan kejalanbahagia; hak Melayu minta kawali , tadbirkan negeri aman dan jaya. | Pihak penaung sedia mengaku , umpama ikan sudah ditaut ' ; tetapi dasar tidak terpaku , laksana pasir di tepi .	empty_right	root	nom	m	jalan NP	way of NP	NA	np	jalan	PHYSICAL PATH	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_136	classical_malay	bahagia	newspapers	PK 156:11d	1940	empty_left	..; jarang menurut kehendak treaty , hak Melayu makin terharu. | Meski berlaku hal begini , Melayu sentiasa taat setia ; berserah ke hadrat Tuhan Rabani , mudah-mudahan berolehbahagia. | Kini Britain menghadap perang , menentang musuh batin dan zahir ; setia Melayu semakin terang , sekalipun titik darah yang akhir. | Wakil British sekarang ini , mengaku .	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1900s	1900-49	happiness is a possessable object
root_137	classical_malay	bahagia	newspapers	PK 159:4d	1940	empty_left	.....; baka termegah tidak derhaka , baka setia kepada sultan. | Oh bangsaku bangunlah cepat , sementara peluang ada sedia ; putuskan azam dalam makrifat , atur barisan kemedanbahagia. | Mari, mari, bangsaku tuan , mari ke puja semangat panglima ; marilah kita bersatu haluan , ke medan bahagia kita bersama. | Sekarang - kedengaran suara gempita ,........	empty_right	root	nom	prepo	ke medan NP	to the field of NP	NA	pp	ke	SOURCE_PATH_GOAL	HAPPINESS IS A DESTINATION/LOCATION	S-prep_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_138	classical_malay	bahagia	newspapers	PK 159:4d	1940	empty_left	.....; baka termegah tidak derhaka , baka setia kepada sultan. | Oh bangsaku bangunlah cepat , sementara peluang ada sedia ; putuskan azam dalam makrifat , atur barisan kemedanbahagia. | Mari, mari, bangsaku tuan , mari ke puja semangat panglima ; marilah kita bersatu haluan , ke medan bahagia kita bersama. | Sekarang - kedengaran suara gempita ,........	empty_right	root	nom.multi	m.multi	medan NP	field/square of NP	NA	np	medan	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_139	classical_malay	bahagia	newspapers	PK 159:5d	1940	empty_left	".. ada sedia ; putuskan azam dalam makrifat , atur barisan ke medan bahagia. | Mari, mari, bangsaku tuan , mari ke puja semangat panglima ; marilah kita bersatu haluan ,kemedanbahagia kita bersama. | Sekarang - kedengaran suara gempita , menyahutkan seruan bersatu hati ; ""kami yang seramai dua juta , reda bersamamu hidup dan mati"". | Tetapi, apa dia ....."	empty_right	root	nom	prepo	ke medan NP	to the field of NP	NA	pp	ke	SOURCE_PATH_GOAL	HAPPINESS IS A DESTINATION/LOCATION	S-prep_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_140	classical_malay	bahagia	newspapers	PK 159:5d	1940	empty_left	".. ada sedia ; putuskan azam dalam makrifat , atur barisan ke medan bahagia. | Mari, mari, bangsaku tuan , mari ke puja semangat panglima ; marilah kita bersatu haluan ,kemedanbahagia kita bersama. | Sekarang - kedengaran suara gempita , menyahutkan seruan bersatu hati ; ""kami yang seramai dua juta , reda bersamamu hidup dan mati"". | Tetapi, apa dia ....."	empty_right	root	nom.multi	m.multi	medan NP	field/square of NP	NA	np	medan	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_141	classical_malay	bahagia	newspapers	PK 180:5b	1940	empty_left	.. awang-awangan , serta menerusi sudut pujangga ; menggerakkan kalbu Melayu raya , supaya bersama berbimbing tangan | bersama melangkah meningkat tangga , untuk menaikimahligaibahagia. | Percaturan zaman hampir beredar , suara serunaiku makin melangsing ; darah mudaku makin gembira , bangsaku sudah insaf dan sedar ; desak himpitan si bangsa asing , di ...	empty_right	root	nom	m	menaiki mahligai NP	to ascend the (princess's) bower (in the upper story of a palace) of NP	NA	vp	naiki	UPWARD MOTION	CHANGE OF STATE IS UPWARD MOTION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
root_142	classical_malay	bahagia	newspapers	PK 180:5b	1940	empty_left	.. awang-awangan , serta menerusi sudut pujangga ; menggerakkan kalbu Melayu raya , supaya bersama berbimbing tangan | bersama melangkah meningkat tangga , untuk menaikimahligaibahagia. | Percaturan zaman hampir beredar , suara serunaiku makin melangsing ; darah mudaku makin gembira , bangsaku sudah insaf dan sedar ; desak himpitan si bangsa asing , di ...	empty_right	root	nom.multi	m.multi	mahligai NP	the (princess's) bower (in the upper story of a palace) of NP	NA	np	mahligai	BEING AT A HIGH LOCATION	HAPPINESS IS UP	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is up
root_143	classical_malay	bahagia	newspapers	PK 202:2a §	1940	empty_left	Lambaian Jiwa:oleh Ngumba : Oh pemuda! Wahai pemudi!! , mari kita berikat jiwa ; mari bersama mengasuh budi , agar bangsa tidak kecewa! | Di sana, nun! Dipantaibahagia, nampaknya tuan jiwaku melambai ; menjemput teman berikat setia , mengorban diri jangan diabai! | Sambil melambai aku menyanyi , mengirim sembahan kepada bayu ; adakah ....	empty_right	root	nom	prepo	di pantai NP	at the beach of NP	NA	pp	di	LOCATIVE_RELATION	EXPERIENCING HAPPINESS IS BEING AT A LOCATION	S-prep_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_144	classical_malay	bahagia	newspapers	PK 202:2a §	1940	empty_left	Lambaian Jiwa:oleh Ngumba : Oh pemuda! Wahai pemudi!! , mari kita berikat jiwa ; mari bersama mengasuh budi , agar bangsa tidak kecewa! | Di sana, nun! Dipantaibahagia, nampaknya tuan jiwaku melambai ; menjemput teman berikat setia , mengorban diri jangan diabai! | Sambil melambai aku menyanyi , mengirim sembahan kepada bayu ; adakah ....	empty_right	root	nom.multi	m.multi	pantai NP	beach of NP	NA	np	pantai	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_145	classical_malay	bahagia	newspapers	PK 264:1b	1940	empty_left	§Kumas:oleh Mas :K Kemudikanlah bahtera Melayu ,kepantaibahagia segeralah tuju , kebangsaan kita takkan layu , kiranya bahtera berjalan laju. |W Wartawan Melayu kelasi terpuji , waras akalnya boleh diuji , wirakan bangsa sentiasa ......	empty_right	root	nom	m	tuju ke pantai NP	head to the beach of NP	NA	vp	tuju	MOTION TO A LOCATION	CHANGE OF STATE IS MOTION TO A LOCATION	S-verb_prep_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_146	classical_malay	bahagia	newspapers	PK 264:1b	1940	empty_left	§Kumas:oleh Mas :K Kemudikanlah bahtera Melayu ,kepantaibahagia segeralah tuju , kebangsaan kita takkan layu , kiranya bahtera berjalan laju. |W Wartawan Melayu kelasi terpuji , waras akalnya boleh diuji , wirakan bangsa sentiasa ......	empty_right	root	nom.multi	m.multi	pantai NP	beach of NP	NA	np	pantai	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_147	classical_malay	bahagia	newspapers	PK 300:1b	1940	empty_left	§Berjuanglah Wahai Penganjur:oleh Ngumba : Berjuanglah tuan, wahai penganjur bangsaku Melayu , memimpin umat, ketamanbahagia, selamat dirgahayu , cubalah jampi, pulih hidupkan semangat yang kuyu , dan, kembangkan kembali, bunga kebangsaan yang telah layu! | Tuanlah wahai penganjur! Harapan umat ..	empty_right	root	nom	m	memimpin X ke taman NP	lead X to the garden of NP	NA	vp	pimpin	GUIDED MOTION	CAUSING HAPPINESS IS GUIDED MOTION TO A LOCATION	S-verb_dobj_prep_T-noun	MOTION	1900s	1900-49	happiness is a desired goal
root_148	classical_malay	bahagia	newspapers	PK 300:1b	1940	empty_left	§Berjuanglah Wahai Penganjur:oleh Ngumba : Berjuanglah tuan, wahai penganjur bangsaku Melayu , memimpin umat, ketamanbahagia, selamat dirgahayu , cubalah jampi, pulih hidupkan semangat yang kuyu , dan, kembangkan kembali, bunga kebangsaan yang telah layu! | Tuanlah wahai penganjur! Harapan umat ..	empty_right	root	nom.multi	m.multi	taman NP	garden of NP	NA	np	taman	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_149	classical_malay	bahagia	newspapers	PK 301:2c	1940	empty_left	....... tenaga baharu , untuk memenuhi tubuh dan hawa ; mencinta Malaya tanahairku , tempat berjuang sukma dan jiwa. | Tanah Malaya tanahairku , tumpah darah tanah semati ;tanahbahagiauntuk bangsaku, makam pujaan sukma dan hati. | Oh Semenanjung tanah yang cantik , permai hidupmu di dalam bahagia ; pujaan sukma setiap detik , di bawah langit tanah yang .	empty_right	root	nom	prepo	tanah NP untuk X	land of NP for X	NA	pp	untuk	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	T-noun_S-prep	POSSESSION	1900s	1900-49	happiness is a possessable object
root_150	classical_malay	bahagia	newspapers	PK 301:2c	1940	empty_left	....... tenaga baharu , untuk memenuhi tubuh dan hawa ; mencinta Malaya tanahairku , tempat berjuang sukma dan jiwa. | Tanah Malaya tanahairku , tumpah darah tanah semati ;tanahbahagia untuk bangsaku , makam pujaan sukma dan hati. | Oh Semenanjung tanah yang cantik , permai hidupmu di dalam bahagia ; pujaan sukma setiap detik , di bawah langit tanah yang .	empty_right	root	nom.multi	m.multi	tanah NP	land of NP	NA	np	tanah	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_151	classical_malay	bahagia	newspapers	PK 301:3b	1940	empty_left	.| Tanah Malaya tanahairku , tumpah darah tanah semati ; tanah bahagia untuk bangsaku , makam pujaan sukma dan hati. | Oh Semenanjung tanah yang cantik , permai hidupmu di dalambahagia; pujaan sukma setiap detik , di bawah langit tanah yang mulia. | Harapanku oh Semenanjung , bahagialah hidupmu di dalam aman ; biar budimu rata dikunjung , di hati rakyat .	empty_right	root	nom	prepo	di dalam NP	inside NP	NA	pp	di dalam	BOUNDED REGION	EXPERIENCING HAPPINESS IS BEING IN A BOUNDED REGION	S-prep_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_153	classical_malay	bahagia	newspapers	PK 301:8c	1940	empty_left	... terangan , tumpah darahku cemerlang cahaya ; bilakah nusa kembali gerangan , sebagai dahulu megah dan mulia. | Tanah Malaya! Tanah Malaya!! , tanahairku! tanahairku!! ;tanahbahagia! tanah bahagia!! , tanah bangsaku! tanah bangsaku!! |§	empty_right	root	nom	m	tanah NP	land of NP	NA	np	tanah	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_154	classical_malay	bahagia	newspapers	PK 301:8c	1940	empty_left	...... darahku cemerlang cahaya ; bilakah nusa kembali gerangan , sebagai dahulu megah dan mulia. | Tanah Malaya! Tanah Malaya!! , tanahairku! tanahairku!! ; tanah bahagia! tanahbahagia!! , tanah bangsaku! tanah bangsaku!! |§	empty_right	root	nom	m	tanah NP	land of NP	NA	np	tanah	LOCALE	HAPPINESS IS A LANDMARK/LOCATION	S-noun_T-noun	LOCATION	1900s	1900-49	happiness is a location
root_156	classical_malay	bahagia	newspapers	PK 326:7d	1940	empty_left	tampillah kita di perjuangan hidup , di medan masyarakat kita bermaruah. | Aduhai watanku! Yang aman saujana , cantik dan permai serta hebat ; kota kemajuan segera dibina ,mutubahagia segera dihambat. | Ayuhai watanku! Malaya negeri , tanah menzahirkan umat jelata ; di masyarakat hidup segera hampiri , mudah-mudahan hasil maksud dicita. | Ayuhai watankui	empty_right	root	nom	m	mutu NP dihambat	quality of NP be obstructed	subj_pred	vp	hambat	MOTION IMPEDIMENT	PREVENTING HAPPINESS IS IMPEDING MOVING OBJECT	T-subj_S-verb	MOTION	1900s	1900-49	happiness is a moving object
root_161	classical_malay	bahagia	verses	Maul 1098c	1810	empty_left	.. dikurniakan Nabi Muhammad , arif dan bijak terlalu amat , pandai memelihara segala ummat | Ialah nabi khatam al-anbia , dikurnia Allah Tuhan yang kaya , taufik hidayat limpahbahagia, jadilah ismunya terlalu mulia | Barang tempat ismunya berdiri , sampailah atar bau kesturi , terbukalah hijab cemerlang seri , tak dapat tiada tentu diberi | Perkataan ...	empty_right	root	nom	m	X limpah NP	X be brimmed with NP	NA	vp	limpah	FLUID CONTAINMENT	HAPPINESS IS A LIQUID IN A CONTAINER	S-verb_T-noun	SUBSTANCE	1800s	1800-49	happiness is a liquid in a container
root_162	classical_malay	bahagia	verses	Maul 1100d	1810	empty_left	bau kesturi , terbukalah hijab cemerlang seri , tak dapat tiada tentu diberi | Perkataan ini beribarat , kala di dunia kala di akhirat , atur ismunya terlalu berat ,padajalanbahagia sudah tersurat | Inilah 'ain yang melajak , atur ismu tampaklah bijak , kisah yang sukar menjadi sajak , cobalah pikir berajak-ajak | Patutlah kita sekalian ummat , membaca	empty_right	root	nom	m	jalan NP	way of NP	NA	np	jalan	PHYSICAL PATH	HAPPINESS IS A DESTINATION/LOCATION	S-noun_T-noun	MOTION	1800s	1800-49	happiness is a desired goal
root_170	classical_malay	bahagia	verses	Raksi 107b	1910	empty_left	.... lima belas hari bulan nyata , Selamat sempurna pekerjaan kita , Dihilangkan tuhan hati bercinta , Demikian itu syarahnya berkata | Kejadian kanak-kanak ketika itu ,Berolehbahagia nyatalah tentu , Dengan kurnia tuhan yang satu , Penyakit terlambat sembuh begitu | Pada enam belas hari bulannya , Tiada baik sebarang kerjanya , Nanti dahulu di belakang .	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1900s	1900-49	happiness is a possessable object
root_209	classical_malay	gembira	prose	Bik 116:5	1800	empty_left	............ demikian. Maka ia pun segeralah mengaturkan lancang pilangnya berkeliling mengadap bahtera baginda serta memalu genderang peperangan. Terlalu azamat bunyinya memberigembira(h) hati segala yang berani dan memberi dahsyat hati segala yang penakut. Syahadan maka kedua pihak tenteranya itu pun berhadapanlah lalu berperang terlalu gegak gempita ....	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
root_214	classical_malay	gembira	prose	Mar 123a	1840	empty_left	sujud di kaki seri baginda keduanya. Setelah sudah itu, maka keduanya kanak-kanak itu pun berjalan keluar istana dengan merah padam warna mukanya kedua kanak-kanak sebab menahanigembira hatinya hendak bertemu dengan raja Syah Gentar Alam, demikian adanya. Setelah sampai di luar, maka ia pun segera mencari gendaraannya, lalu ia berjalan dengan kawan-........	empty_right	root	nom	m	menahani NP	to stop/hold (back) NP	NA	vp	tahani	MOTION IMPEDIMENT	PREVENTING HAPPINESS IS IMPEDING MOVING OBJECT	S-verb_T-dobj	MOTION	1800s	1800-49	happiness is a moving object
root_227	classical_malay	gembira	newspapers	M 2Jun32:6	1930	empty_left	.... Melayu di kota Kuala Lumpur ini serentak pula dengan titah Duli Yang Maha Mulia Sultan Selangor. Kebanyakan sekolah-sekolah Melayu telah berkira hendak menyemaikanperasaangembira kepada pertanian. Menilik kepada beberapa banyak mesyuarat dan menilik kepada sokongan penghulu-penghulu serta ketua-ketua satu-satu mukim sebagaimana selalu kita siarkan ..	empty_right	root	nom	m	menyemaikan perasaan NP	to sow feeling of NP	NA	vp	semaikan	PLANTS	HAPPINESS IS A PLANT	S-verb_T-dobj	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a plant
root_228	classical_malay	gembira	newspapers	M 2Jun32:6	1930	empty_left	.. mesyuarat dan menilik kepada sokongan penghulu-penghulu serta ketua-ketua satu-satu mukim sebagaimana selalu kita siarkan di dalam Majlis ini, kita boleh berharap bahwa benihgembirakepada pertanian itu akan bercambah dengan suburnya. Dan akan diiringi pula dengan perasaan gembira kepada berniaga, iaitu satu daripada mata pencarian yang mulia di dunia,	empty_right	root	nom	m	benih NP	seed of NP	NA	np	benih	PLANTS	HAPPINESS IS A PLANT	S-noun_T-noun	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a plant
root_229	classical_malay	gembira	newspapers	M 2Jun32:6	1930	empty_left	.. mesyuarat dan menilik kepada sokongan penghulu-penghulu serta ketua-ketua satu-satu mukim sebagaimana selalu kita siarkan di dalam Majlis ini, kita boleh berharap bahwa benihgembirakepada pertanian itu akan bercambah dengan suburnya. Dan akan diiringi pula dengan perasaan gembira kepada berniaga, iaitu satu daripada mata pencarian yang mulia di dunia,	empty_right	root	nom.multi	m.multi	benih NP bercambah	seed of NP germinates/springs up	NA	vp	bercambah	PLANTS	HAPPINESS IS A PLANT	T-subj_S-verb	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a plant
root_230	classical_malay	gembira	newspapers	M 2Jun32:6	1930	empty_left	.... selalu kita siarkan di dalam Majlis ini, kita boleh berharap bahwa benih gembira kepada pertanian itu akan bercambah dengan suburnya. Dan akan diiringi pula denganperasaangembirakepada berniaga, iaitu satu daripada mata pencarian yang mulia di dunia, asal sokongan daripada penghulu-penghulu dan ketua-ketua satu-satu mukim itu bukannya hanya ........	empty_right	root	nom	m	diiringi dengan perasaan NP	to be accompanied with feeling of NP	NA	vp	iringi	ACCOMPANY	BEING IN A STATE IS BEING ACCOMPANIED	S-verb_prep_T-noun	MOTION	1900s	1900-49	happiness is an accompany
root_231	classical_malay	gembira	newspapers	M 2Jun32:6	1930	empty_left	......... dan tanaman sendiri dengan cukup untuk jualan tidak ada halangannya membuka pasar khas kira-kira satu atau dua buah bangku di dalam Market Kuala Lumpur supaya perasaangembirakepada pertanian dan perniagaan itu dapat dihidupkan semula. Kita tak dapat mengembirakan hati murid-murid itu kepada perasaan ini dengan mulut dan rotan, tetapi jika murid-	empty_right	root	nom.multi	m.multi	perasaan NP dihidupkan	feeling of NP be resuscitated	NA	vp	hidupkan	LIFE CYCLE	EXISTENCE OF HAPPINESS IS A LIFE CYCLE	T-subj_S-verb	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a life cycle
root_234	classical_malay	gembira	newspapers	M 19Sep32:7	1930	empty_left	hilang langsung perniagaan mereka. Sebab kelazatan kasih sayang kepada kebangsaan itu belum termeterai di kalbu umat-umat Melayu kita. Kerana benih perasaan yang membangkitkangembira hasad dengki itu telah berumbi dan berakar di seluruh anggota umat Melayu hingga gelaplah cahaya kebenaran dan kasih sayang kepada bangsanya itu menerusi hatinya. Bagaimana	empty_right	root	nom	m	membangkitkan NP	to awaken NP	NA	vp	bangkitkan	AWAKENING	HAPPINESS IS A SLEEPING/RESTING ENTITY	S-verb_T-dobj	BIOLOGICAL ENTITY	1900s	1900-49	happiness is an (un)resting animate entity
root_236	classical_malay	gembira	newspapers	M 13Dec34:7	1930	empty_left	...... (berkhutbah) Yang Maha Mulia Paduka Seri Sultan Iskandar Shah KCMG, KCVO, GCMG, kepada kami askar-askar Melayu adalah titahnya itu memberi berangsang dan menaikkandarahgembirakepada anak-anak Melayu supaya memasuki jawatan askar dan menyuruh taat kepada Raja dan Kerajaan serta Tanahair. Di Teluk Anson, diucapkan oleh Yang Teramat Mulia Raja Muda	empty_right	root	nom.multi	m.multi	menaikkan darah NP	to raise NP	NA	vp	naikkan	CAUSED UPWARD MOTION	INTENSIFYING HAPPINESS IS CAUSED UPWARD MOTION	S-verb_T-dobj	MOTION	1900s	1900-49	intensifying happiness is caused upward motion
root_237	classical_malay	gembira	newspapers	M 13Dec34:7	1930	empty_left	...... (berkhutbah) Yang Maha Mulia Paduka Seri Sultan Iskandar Shah KCMG, KCVO, GCMG, kepada kami askar-askar Melayu adalah titahnya itu memberi berangsang dan menaikkandarahgembirakepada anak-anak Melayu supaya memasuki jawatan askar dan menyuruh taat kepada Raja dan Kerajaan serta Tanahair. Di Teluk Anson, diucapkan oleh Yang Teramat Mulia Raja Muda	empty_right	root	nom	m	darah NP	blood of NP	NA	np	darah	BLOOD FLOW	HAPPINESS IS A LIQUID IN A CONTAINER	S-noun_T-noun	SUBSTANCE	1900s	1900-49	happiness is a liquid in a container
root_240	classical_malay	gembira	newspapers	S 4Sep35:6	1930	empty_left	.. diperkatakan hal-hal dan sifat-sifat yang memberi petunjuk kepada kita bagaimana seorang yang menjadi pemimpin atau penganjur kepada umatnya itu, tiada syak lagi atau memberigembira dan dahsyat bagi perhatian seseorang bila mempelajari bagaimana hebat dan tugasnya rupa dan hati keberanian seseorang penganjur yang sejati itu. Bahkan di dalam kitab-kitab	empty_right	root	nom	m	memberi NP	to give NP	NA	vp	beri	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
root_301	classical_malay	riang	newspapers	WM 19Apr34:8	1930	empty_left	... pada menjalankannya keadaan yang demikian itu tidak pelik, kerana memang tabiatnya mesti jadi demikian, umpamanya jika di dalam suatu perlumbaan berlari jauh kita habiskan <w>riang</w> dan nafas kita dengan berlari sekuat-sekuat hati kita pada permulaan perjalanan kita itu, tentulah tak dapat kita sampai ke hujung perjalanan itu dengan berlari sekuat .......	empty_right	root	nom	m	habiskan NP	to use up NP	NA	vp	habiskan	RESOURCE	HAPPINESS IS A RESOURCE	S-verb_T-dobj	RESOURCE	1900s	1900-49	happiness is a resource
root_326	classical_malay	senang	prose	Hitu 106,XXVI	1650	empty_left	........ Daripada itulah meninggal negeri <phr>mencari</phr> <w>sennang</w> daripada ia takut akan Wolanda itu. Maka ia masuk hutan, ......	empty_right	root	nom	m	mencari NP	to search/look for NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1600s	1650-99	happiness is a desired goal
root_336	classical_malay	senang	prose	PNB 148:26	1810	empty_left	.. bunyinya; maka tatkala malam hari masing2 <phr>beroleh</phr> <w>senang</w>. Sebermula disuruh oléh baginda beberapa buah kapal ke negeri ..	empty_right	root	nom	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1800s	1800-49	happiness is a possessable object
root_337	classical_malay	senang	prose	PNB 150:18	1810	empty_left	..... Wahai sudahlah untung kita tiada boléh <phr>merasai</phr> <w>senang</w> barang seketika jua pun, sudahlah benua Yu[r]opa kita dirampas .	empty_right	root	nom	m	merasai NP	to taste NP	NA	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-dobj	PERCEPTION	1800s	1800-49	happiness is food
root_342	classical_malay	senang	prose	SJal 24	1820	empty_left	... ini sampailah damai dan sekalian kita ini <phr>sampailah</phr> <w>sanang</w>. Maka betapakah pekerjaan* Tuanku yang terdahulu ini? Adapun ...	empty_right	root	nom	m	sampailah NP	NP arrives	pred_subj	vp	sampai	MOTION TO A LOCATION	HAPPINESS IS A MOVING OBJECT	S-verb_T-noun	MOTION	1800s	1800-49	happiness is a moving object
root_354	classical_malay	senang	prose	TBarus 197:23	1830	empty_left	... Ibrahim pun pikir di dalam hatinya <phr>tiada</phr> juga <w>senang</w> <phr>dalam hatinya</phr> karena tiada sama berat air yang dibawa´nya ......	empty_right	root	nom	m	tiada NP dalam hati	there be/exists no NP inside the liver	pred_subj	vp	tiada	BEING IN A BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a contained entity
root_355	classical_malay	senang	prose	TBarus 200:9	1830	empty_left	.... Ibrahim selama dia tinggal di sana <phr>tiada</phr> juga <w>senang</w> <phr>dalam hatinya</phr> melainkan dia henda´ berjalan juga mencari tempat	empty_right	root	nom	m	tiada NP dalam hati	there be/exists no NP inside the liver	pred_subj	vp	tiada	BEING IN A BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a contained entity
root_356	classical_malay	senang	prose	TBarus 214:30	1830	empty_left	...... membunuh mertuhanya juga karena <phr>tiada</phr> juga <w>senang</w> <phr>di dalam hatinya</phr>. Maka sultan itu pun sampai beranak seorang ..	empty_right	root	nom	m	tiada NP di dalam hati	there be/exists no NP inside the liver	pred_subj	vp	tiada	BEING IN A BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a contained entity
root_357	classical_malay	senang	prose	TBarus 219:10	1830	empty_left	..... pada hati seri paduka yang maha mulia <phr>tiada</phr> <w>senang</w> <phr>di dalam hatinya</phr> tinggal di sana karena bangsa berlainan. Maka .	empty_right	root	nom	m	tiada NP di dalam hati	there be/exists no NP inside the liver	pred_subj	vp	tiada	BEING IN A BOUNDED REGION	HAPPINESS IS AN ENTITY IN A BOUNDED REGION	S-verb_T-noun	LOCATION	1800s	1800-49	happiness is a contained entity
root_364	classical_malay	senang	prose	Abd.H 16:15	1840	empty_left	....... Maka kemudian daripada itu tiadalah <phr>merasai</phr> <w>senang</w> melainkan sehari2 dalam penyakit, tidak satu2. Maka beberapalah	empty_right	root	nom	m	merasai NP	to taste NP	NA	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-dobj	PERCEPTION	1800s	1800-49	happiness is food
